outputN.42_dunk_386_521 16 465 1 1:-105 2:-109 3:3
outputN.148_dunk_824_959 25 897 -1 1:74 2:-54 3:1
outputN.148_dunk_824_959 25 891 -1 1:74 2:61 3:1
outputN.148_dunk_824_959 57 891 -1 1:46 2:-81 3:0
outputN.148_dunk_824_959 24 915 -1 1:-29 2:-40 3:0
outputN.148_dunk_824_959 81 921 -1 1:0 2:0 3:0
outputN.130_dunk_479_614 69 579 1 1:-56 2:-90 3:1
outputN.130_dunk_479_614 4 576 -1 1:-65 2:-69 3:0
outputN.130_dunk_479_614 69 585 -1 1:0 2:-56 3:1
outputN.130_dunk_479_614 2 594 -1 1:0 2:0 3:1
outputN.130_dunk_479_614 2 585 -1 1:0 2:-140 3:0
outputN.130_dunk_479_614 3 576 -1 1:-26 2:-35 3:0
outputN.130_dunk_479_614 100 567 -1 1:0 2:0 3:0
outputN.82_dunk_2740_2875 8 2775 1 1:-52 2:-81 3:1
outputN.82_dunk_2740_2875 23 2838 -1 1:-132 2:-144 3:0
outputN.82_dunk_2740_2875 13 2769 -1 1:79 2:-122 3:1
outputN.82_dunk_2740_2875 13 2871 -1 1:33 2:-30 3:2
outputN.82_dunk_2740_2875 1 2781 -1 1:-4 2:-309 3:0
outputN.82_dunk_2740_2875 26 2820 -1 1:0 2:0 3:0
outputN.44_dunk_1660_1795 15 1713 1 1:-63 2:-74 3:1
outputN.44_dunk_1660_1795 15 1707 -1 1:-33 2:-74 3:0
outputN.44_dunk_1660_1795 15 1716 -1 1:116 2:-66 3:2
outputN.44_dunk_1660_1795 5 1686 -1 1:7 2:-8 3:1
outputN.44_dunk_1660_1795 9 1692 -1 1:268 2:-263 3:0
outputN.44_dunk_1660_1795 70 1755 -1 1:0 2:0 3:0
outputN.169_dunk_888_1023 28 918 1 1:-60 2:-91 3:1
outputN.169_dunk_888_1023 28 912 -1 1:-91 2:-111 3:0
outputN.169_dunk_888_1023 18 906 -1 1:-39 2:-46 3:2
outputN.169_dunk_888_1023 28 924 -1 1:49 2:-60 3:3
outputN.169_dunk_888_1023 5 903 -1 1:36 2:22 3:1
outputN.169_dunk_888_1023 28 909 -1 1:-20 2:-111 3:0
outputN.169_dunk_888_1023 45 912 -1 1:0 2:0 3:0
outputN.71_dunk_1921_2056 67 1998 1 1:-49 2:-93 3:1
outputN.71_dunk_1921_2056 9 1956 -1 1:-65 2:-153 3:0
outputN.71_dunk_1921_2056 67 2001 -1 1:58 2:-93 3:1
outputN.71_dunk_1921_2056 6 1959 -1 1:31 2:24 3:2
outputN.71_dunk_1921_2056 69 1977 -1 1:0 2:-146 3:0
outputN.71_dunk_1921_2056 94 1980 -1 1:0 2:0 3:0
outputN.38_dunk_1334_1469 57 1425 1 1:-168 2:-169 3:1
outputN.38_dunk_1334_1469 57 1422 -1 1:-161 2:-169 3:0
outputN.38_dunk_1334_1469 122 1461 -1 1:-23 2:-76 3:1
outputN.38_dunk_1334_1469 95 1443 -1 1:0 2:0 3:2
outputN.38_dunk_1334_1469 22 1410 -1 1:-8 2:-163 3:0
outputN.38_dunk_1334_1469 63 1440 -1 1:0 2:0 3:0
outputN.28_dunk_1842_1977 12 1857 1 1:-40 2:-83 3:1
outputN.28_dunk_1842_1977 62 1911 -1 1:-74 2:-84 3:0
outputN.28_dunk_1842_1977 6 1926 -1 1:-34 2:-43 3:5
outputN.28_dunk_1842_1977 12 1863 -1 1:0 2:-116 3:1
outputN.28_dunk_1842_1977 1 1860 -1 1:0 2:0 3:1
outputN.28_dunk_1842_1977 56 1920 -1 1:84 2:-89 3:0
outputN.28_dunk_1842_1977 22 1956 -1 1:-38 2:-41 3:0
outputN.28_dunk_1842_1977 9 1899 -1 1:0 2:0 3:0
outputN.26_dunk_2464_2599 11 2559 1 1:-63 2:-94 3:1
outputN.26_dunk_2464_2599 11 2562 -1 1:-65 2:-106 3:0
outputN.26_dunk_2464_2599 11 2553 -1 1:0 2:-63 3:1
outputN.26_dunk_2464_2599 28 2583 -1 1:78 2:55 3:2
outputN.26_dunk_2464_2599 3 2556 -1 1:-3 2:-81 3:0
outputN.26_dunk_2464_2599 9 2595 -1 1:-28 2:-37 3:0
outputN.26_dunk_2464_2599 41 2568 -1 1:0 2:0 3:0
outputN.155_dunk_1579_1714 1 1623 1 1:-90 2:-131 3:2
outputN.155_dunk_1579_1714 25 1614 -1 1:-66 2:-89 3:0
outputN.155_dunk_1579_1714 4 1704 -1 1:0 2:-117 3:1
outputN.155_dunk_1579_1714 41 1638 -1 1:1 2:0 3:1
outputN.155_dunk_1579_1714 1 1683 -1 1:180 2:-165 3:0
outputN.155_dunk_1579_1714 3 1608 -1 1:-38 2:-40 3:0
outputN.155_dunk_1579_1714 76 1665 -1 1:0 2:0 3:0
outputN.120_dunk_1529_1664 9 1593 1 1:-44 2:-54 3:1
outputN.120_dunk_1529_1664 9 1623 -1 1:-198 2:-204 3:0
outputN.120_dunk_1529_1664 9 1590 -1 1:-31 2:-48 3:1
outputN.120_dunk_1529_1664 3 1641 -1 1:28 2:6 3:1
outputN.120_dunk_1529_1664 7 1539 -1 1:0 2:-66 3:0
outputN.120_dunk_1529_1664 53 1602 -1 1:-26 2:-33 3:0
outputN.120_dunk_1529_1664 66 1608 -1 1:0 2:0 3:0
outputN.148_dunk_2435_2570 21 2508 1 1:-46 2:-69 3:1
outputN.148_dunk_2435_2570 52 2514 -1 1:-75 2:-79 3:0
outputN.148_dunk_2435_2570 12 2481 -1 1:-28 2:-40 3:3
outputN.148_dunk_2435_2570 21 2547 -1 1:306 2:-307 3:1
outputN.148_dunk_2435_2570 5 2541 -1 1:0 2:0 3:1
outputN.148_dunk_2435_2570 1 2472 -1 1:10 2:-69 3:0
outputN.148_dunk_2435_2570 50 2517 -1 1:-39 2:-45 3:0
outputN.148_dunk_2435_2570 8 2490 -1 1:0 2:0 3:0
outputN.147_dunk_1381_1516 5 1509 1 1:-163 2:-167 3:2
outputN.147_dunk_1381_1516 11 1401 -1 1:-145 2:-202 3:0
outputN.147_dunk_1381_1516 19 1506 -1 1:142 2:-151 3:3
outputN.147_dunk_1381_1516 4 1512 -1 1:0 2:0 3:1
outputN.147_dunk_1381_1516 104 1485 -1 1:0 2:-155 3:0
outputN.147_dunk_1381_1516 108 1506 -1 1:-28 2:-41 3:0
outputN.147_dunk_1381_1516 90 1446 -1 1:0 2:0 3:0
outputN.132_dunk_1414_1549 52 1530 1 1:-54 2:-76 3:4
outputN.132_dunk_1414_1549 97 1536 -1 1:-32 2:-51 3:0
outputN.132_dunk_1414_1549 52 1527 -1 1:-1 2:-66 3:3
outputN.132_dunk_1414_1549 16 1515 -1 1:0 2:0 3:1
outputN.132_dunk_1414_1549 12 1500 -1 1:7 2:-76 3:0
outputN.132_dunk_1414_1549 51 1488 -1 1:-28 2:-30 3:0
outputN.132_dunk_1414_1549 134 1509 -1 1:0 2:0 3:0
outputN.159_dunk_1725_1860 15 1848 1 1:-69 2:-128 3:1
outputN.159_dunk_1725_1860 6 1857 -1 1:-74 2:-81 3:0
outputN.159_dunk_1725_1860 5 1857 -1 1:-18 2:-54 3:1
outputN.159_dunk_1725_1860 5 1818 -1 1:57 2:-43 3:1
outputN.159_dunk_1725_1860 77 1851 -1 1:-15 2:-57 3:0
outputN.159_dunk_1725_1860 75 1851 -1 1:-30 2:-38 3:0
outputN.159_dunk_1725_1860 75 1830 -1 1:39 2:0 3:0
outputN.6_three-pointer_1695_1830 4 1773 1 1:-43 2:-52 3:1
outputN.6_three-pointer_1695_1830 8 1788 -1 1:-170 2:-373 3:0
outputN.6_three-pointer_1695_1830 14 1728 -1 1:-26 2:-42 3:1
outputN.6_three-pointer_1695_1830 4 1776 -1 1:26 2:-52 3:2
outputN.6_three-pointer_1695_1830 4 1707 -1 1:5 2:-1 3:1
outputN.6_three-pointer_1695_1830 41 1743 -1 1:85 2:-221 3:0
outputN.6_three-pointer_1695_1830 28 1752 -1 1:-29 2:-35 3:0
outputN.6_three-pointer_1695_1830 58 1728 -1 1:0 2:0 3:0
outputN.165_three-pointer_1917_2052 6 1977 1 1:-27 2:-61 3:5
outputN.165_three-pointer_1917_2052 8 1932 -1 1:-42 2:-74 3:0
outputN.165_three-pointer_1917_2052 6 1974 -1 1:61 2:-56 3:4
outputN.165_three-pointer_1917_2052 6 1926 -1 1:7 2:0 3:1
outputN.165_three-pointer_1917_2052 8 1938 -1 1:37 2:-74 3:0
outputN.165_three-pointer_1917_2052 83 1956 -1 1:0 2:0 3:0
outputN.14_three-pointer_2655_2790 6 2706 1 1:-37 2:-81 3:2
outputN.14_three-pointer_2655_2790 13 2682 -1 1:-115 2:-119 3:0
outputN.14_three-pointer_2655_2790 6 2703 -1 1:19 2:-66 3:2
outputN.14_three-pointer_2655_2790 1 2715 -1 1:0 2:-20 3:1
outputN.14_three-pointer_2655_2790 58 2769 -1 1:16 2:-53 3:0
outputN.14_three-pointer_2655_2790 47 2709 -1 1:-27 2:-37 3:0
outputN.14_three-pointer_2655_2790 38 2709 -1 1:7 2:0 3:0
outputN.13_three-pointer_4105_4240 4 4224 1 1:-31 2:-67 3:3
outputN.13_three-pointer_4105_4240 27 4221 -1 1:-51 2:-67 3:0
outputN.13_three-pointer_4105_4240 26 4215 -1 1:-32 2:-36 3:2
outputN.13_three-pointer_4105_4240 8 4179 -1 1:0 2:-51 3:1
outputN.13_three-pointer_4105_4240 3 4203 -1 1:24 2:0 3:3
outputN.13_three-pointer_4105_4240 19 4206 -1 1:120 2:-106 3:0
outputN.13_three-pointer_4105_4240 4 4191 -1 1:-36 2:-47 3:0
outputN.13_three-pointer_4105_4240 35 4227 -1 1:-9 2:-15 3:0
outputN.158_three-pointer_1869_2004 59 2001 1 1:-71 2:-131 3:1
outputN.158_three-pointer_1869_2004 47 1974 -1 1:-92 2:-119 3:0
outputN.158_three-pointer_1869_2004 47 1998 -1 1:43 2:-64 3:1
outputN.158_three-pointer_1869_2004 16 1995 -1 1:0 2:0 3:2
outputN.158_three-pointer_1869_2004 3 1947 -1 1:3 2:-367 3:0
outputN.158_three-pointer_1869_2004 96 1989 -1 1:0 2:0 3:0
outputN.49_dunk_194_329 51 288 1 1:-84 2:-107 3:1
outputN.49_dunk_194_329 79 303 1 1:-67 2:-81 3:2
outputN.49_dunk_194_329 134 303 -1 1:-69 2:-74 3:0
outputN.49_dunk_194_329 86 285 -1 1:0 2:-64 3:2
outputN.49_dunk_194_329 16 315 -1 1:22 2:9 3:1
outputN.49_dunk_194_329 49 276 -1 1:540 2:-541 3:0
outputN.49_dunk_194_329 51 273 -1 1:-39 2:-43 3:0
outputN.49_dunk_194_329 142 303 -1 1:0 2:0 3:0
outputN.44_dunk_288_423 3 312 1 1:-41 2:-58 3:1
outputN.44_dunk_288_423 10 345 1 1:-36 2:-74 3:2
outputN.44_dunk_288_423 21 342 -1 1:-48 2:-81 3:0
outputN.44_dunk_288_423 10 342 -1 1:-32 2:-49 3:1
outputN.44_dunk_288_423 10 354 -1 1:0 2:-84 3:3
outputN.44_dunk_288_423 54 381 -1 1:0 2:0 3:1
outputN.44_dunk_288_423 5 321 -1 1:1 2:-251 3:0
outputN.44_dunk_288_423 5 342 -1 1:-30 2:-38 3:0
outputN.44_dunk_288_423 53 354 -1 1:0 2:0 3:0
outputN.148_dunk_533_668 51 609 1 1:-138 2:-157 3:2
outputN.148_dunk_533_668 51 612 1 1:-153 2:-157 3:2
outputN.148_dunk_533_668 53 627 -1 1:-68 2:-70 3:0
outputN.148_dunk_533_668 51 621 -1 1:0 2:-124 3:1
outputN.148_dunk_533_668 81 621 -1 1:41 2:0 3:1
outputN.148_dunk_533_668 12 621 -1 1:122 2:-139 3:0
outputN.148_dunk_533_668 75 618 -1 1:-29 2:-40 3:0
outputN.148_dunk_533_668 46 624 -1 1:9 2:0 3:0
outputN.24_dunk_1954_2089 1 1989 1 1:-73 2:-92 3:1
outputN.24_dunk_1954_2089 1 1992 1 1:-79 2:-104 3:1
outputN.24_dunk_1954_2089 14 1998 -1 1:-67 2:-68 3:0
outputN.24_dunk_1954_2089 30 2007 -1 1:-42 2:-43 3:1
outputN.24_dunk_1954_2089 11 1977 -1 1:60 2:-75 3:1
outputN.24_dunk_1954_2089 1 1977 -1 1:14 2:12 3:1
outputN.24_dunk_1954_2089 4 2058 -1 1:24 2:-130 3:0
outputN.24_dunk_1954_2089 4 2004 -1 1:-29 2:-40 3:0
outputN.24_dunk_1954_2089 74 2022 -1 1:0 2:0 3:0
outputN.150_dunk_110_245 58 240 1 1:-46 2:-70 3:6
outputN.150_dunk_110_245 58 243 1 1:-45 2:-61 3:5
outputN.150_dunk_110_245 24 213 -1 1:-106 2:-122 3:0
outputN.150_dunk_110_245 58 219 -1 1:54 2:-54 3:2
outputN.150_dunk_110_245 36 159 -1 1:0 2:-4 3:1
outputN.150_dunk_110_245 17 168 -1 1:131 2:-105 3:0
outputN.150_dunk_110_245 41 132 -1 1:0 2:0 3:0
outputN.114_dunk_1858_1993 5 1959 1 1:-87 2:-170 3:3
outputN.114_dunk_1858_1993 9 1896 1 1:-56 2:-78 3:1
outputN.114_dunk_1858_1993 19 1896 -1 1:-162 2:-215 3:0
outputN.114_dunk_1858_1993 5 1965 -1 1:0 2:-160 3:3
outputN.114_dunk_1858_1993 4 1881 -1 1:0 2:-43 3:1
outputN.114_dunk_1858_1993 3 1902 -1 1:-6 2:-54 3:0
outputN.114_dunk_1858_1993 15 1923 -1 1:-34 2:-45 3:0
outputN.114_dunk_1858_1993 84 1932 -1 1:16 2:0 3:0
outputN.111_dunk_2129_2264 1 2172 1 1:-51 2:-99 3:1
outputN.111_dunk_2129_2264 1 2175 1 1:-31 2:-99 3:1
outputN.111_dunk_2129_2264 13 2214 -1 1:-151 2:-164 3:0
outputN.111_dunk_2129_2264 9 2148 -1 1:-39 2:-47 3:1
outputN.111_dunk_2129_2264 1 2178 -1 1:44 2:-51 3:1
outputN.111_dunk_2129_2264 1 2181 -1 1:44 2:-31 3:1
outputN.111_dunk_2129_2264 1 2196 -1 1:38 2:-60 3:0
outputN.111_dunk_2129_2264 9 2241 -1 1:-27 2:-34 3:0
outputN.111_dunk_2129_2264 41 2217 -1 1:0 2:0 3:0
outputN.192_dunk_1820_1955 13 1890 1 1:-40 2:-78 3:1
outputN.192_dunk_1820_1955 13 1893 1 1:-40 2:-78 3:1
outputN.192_dunk_1820_1955 27 1920 -1 1:-50 2:-64 3:0
outputN.192_dunk_1820_1955 13 1896 -1 1:-40 2:-45 3:1
outputN.192_dunk_1820_1955 1 1890 -1 1:0 2:-66 3:1
outputN.192_dunk_1820_1955 1 1845 -1 1:13 2:-12 3:1
outputN.192_dunk_1820_1955 4 1887 -1 1:66 2:-64 3:0
outputN.192_dunk_1820_1955 27 1911 -1 1:-29 2:-39 3:0
outputN.192_dunk_1820_1955 94 1860 -1 1:0 2:0 3:0
outputN.178_dunk_2084_2219 19 2160 1 1:-64 2:-255 3:1
outputN.178_dunk_2084_2219 19 2175 1 1:-179 2:-216 3:1
outputN.178_dunk_2084_2219 23 2175 -1 1:-109 2:-114 3:0
outputN.178_dunk_2084_2219 19 2169 -1 1:150 2:-216 3:1
outputN.178_dunk_2084_2219 18 2202 -1 1:258 2:254 3:1
outputN.178_dunk_2084_2219 111 2217 -1 1:295 2:-353 3:0
outputN.178_dunk_2084_2219 72 2142 -1 1:-42 2:-48 3:0
outputN.178_dunk_2084_2219 79 2142 -1 1:27 2:0 3:0
outputN.140_dunk_1986_2121 54 2040 1 1:-165 2:-248 3:2
outputN.140_dunk_1986_2121 54 2043 1 1:-166 2:-248 3:2
outputN.140_dunk_1986_2121 24 2013 -1 1:0 2:-52 3:4
outputN.140_dunk_1986_2121 3 2025 -1 1:40 2:24 3:1
outputN.140_dunk_1986_2121 13 1995 -1 1:0 2:-78 3:0
outputN.140_dunk_1986_2121 13 2040 -1 1:-42 2:-45 3:0
outputN.140_dunk_1986_2121 169 2040 -1 1:0 2:0 3:0
outputN.5_three-pointer_844_979 8 885 1 1:-42 2:-94 3:2
outputN.5_three-pointer_844_979 8 888 1 1:-73 2:-105 3:2
outputN.5_three-pointer_844_979 5 900 -1 1:-42 2:-69 3:0
outputN.5_three-pointer_844_979 8 897 -1 1:0 2:-105 3:1
outputN.5_three-pointer_844_979 12 867 -1 1:0 2:-11 3:2
outputN.5_three-pointer_844_979 2 954 -1 1:-7 2:-94 3:0
outputN.5_three-pointer_844_979 37 972 -1 1:0 2:0 3:0
outputN.6_three-pointer_533_668 4 570 1 1:-62 2:-101 3:1
outputN.6_three-pointer_533_668 4 573 1 1:-81 2:-101 3:1
outputN.6_three-pointer_533_668 42 606 -1 1:-43 2:-59 3:0
outputN.6_three-pointer_533_668 45 618 -1 1:-35 2:-38 3:3
outputN.6_three-pointer_533_668 4 576 -1 1:51 2:-89 3:1
outputN.6_three-pointer_533_668 6 555 -1 1:134 2:126 3:1
outputN.6_three-pointer_533_668 72 618 -1 1:42 2:-61 3:0
outputN.6_three-pointer_533_668 42 570 -1 1:-33 2:-42 3:0
outputN.6_three-pointer_533_668 65 651 -1 1:0 2:0 3:0
outputN.157_three-pointer_1255_1390 4 1344 1 1:-30 2:-53 3:2
outputN.157_three-pointer_1255_1390 4 1347 1 1:-33 2:-74 3:1
outputN.157_three-pointer_1255_1390 10 1350 -1 1:-47 2:-63 3:0
outputN.157_three-pointer_1255_1390 31 1314 -1 1:0 2:-145 3:3
outputN.157_three-pointer_1255_1390 14 1275 -1 1:0 2:0 3:1
outputN.157_three-pointer_1255_1390 5 1302 -1 1:80 2:-80 3:0
outputN.157_three-pointer_1255_1390 6 1284 -1 1:-30 2:-38 3:0
outputN.157_three-pointer_1255_1390 78 1374 -1 1:16 2:14 3:0
outputN.13_three-pointer_3829_3964 19 3921 1 1:-159 2:-163 3:1
outputN.13_three-pointer_3829_3964 19 3924 1 1:-159 2:-161 3:1
outputN.13_three-pointer_3829_3964 6 3930 -1 1:-62 2:-81 3:0
outputN.13_three-pointer_3829_3964 19 3915 -1 1:193 2:-163 3:1
outputN.13_three-pointer_3829_3964 17 3864 -1 1:539 2:502 3:2
outputN.13_three-pointer_3829_3964 2 3936 -1 1:1 2:-90 3:0
outputN.13_three-pointer_3829_3964 3 3924 -1 1:-28 2:-31 3:0
outputN.13_three-pointer_3829_3964 72 3870 -1 1:0 2:0 3:0
outputN.104_three-pointer_3125_3260 3 3180 1 1:-26 2:-75 3:1
outputN.104_three-pointer_3125_3260 3 3183 1 1:-59 2:-93 3:1
outputN.104_three-pointer_3125_3260 37 3198 -1 1:-55 2:-66 3:0
outputN.104_three-pointer_3125_3260 3 3216 -1 1:88 2:-85 3:1
outputN.104_three-pointer_3125_3260 1 3165 -1 1:1 2:-4 3:1
outputN.104_three-pointer_3125_3260 2 3246 -1 1:0 2:-67 3:0
outputN.104_three-pointer_3125_3260 17 3237 -1 1:-28 2:-38 3:0
outputN.104_three-pointer_3125_3260 80 3162 -1 1:0 2:0 3:0
outputN.104_three-pointer_2794_2929 10 2817 1 1:-184 2:-191 3:1
outputN.104_three-pointer_2794_2929 46 2844 1 1:-48 2:-72 3:1
outputN.104_three-pointer_2794_2929 10 2811 -1 1:-179 2:-189 3:0
outputN.104_three-pointer_2794_2929 42 2856 -1 1:0 2:-117 3:1
outputN.104_three-pointer_2794_2929 2 2913 -1 1:-15 2:-31 3:1
outputN.104_three-pointer_2794_2929 2 2835 -1 1:142 2:-72 3:0
outputN.104_three-pointer_2794_2929 4 2868 -1 1:-42 2:-49 3:0
outputN.104_three-pointer_2794_2929 70 2871 -1 1:0 2:0 3:0
outputN.152_dunk_31_166 13 129 1 1:-150 2:-175 3:1
outputN.152_dunk_31_166 13 132 1 1:-129 2:-175 3:1
outputN.152_dunk_31_166 13 135 1 1:-98 2:-160 3:1
outputN.152_dunk_31_166 12 126 -1 1:-109 2:-119 3:0
outputN.152_dunk_31_166 13 123 -1 1:127 2:-150 3:1
outputN.152_dunk_31_166 5 75 -1 1:-22 2:-24 3:1
outputN.152_dunk_31_166 5 162 -1 1:0 2:-117 3:0
outputN.152_dunk_31_166 4 66 -1 1:-37 2:-43 3:0
outputN.152_dunk_31_166 86 135 -1 1:0 2:0 3:0
outputN.52_dunk_1004_1139 24 1029 1 1:-28 2:-86 3:2
outputN.52_dunk_1004_1139 24 1032 1 1:-47 2:-98 3:2
outputN.52_dunk_1004_1139 24 1035 1 1:-86 2:-102 3:1
outputN.52_dunk_1004_1139 4 1047 -1 1:-35 2:-75 3:0
outputN.52_dunk_1004_1139 24 1068 -1 1:128 2:76 3:6
outputN.52_dunk_1004_1139 4 1029 -1 1:75 2:-54 3:0
outputN.52_dunk_1004_1139 4 1053 -1 1:-27 2:-35 3:0
outputN.52_dunk_1004_1139 42 1059 -1 1:0 2:0 3:0
outputN.192_dunk_2211_2346 17 2256 1 1:-152 2:-162 3:1
outputN.192_dunk_2211_2346 17 2259 1 1:-148 2:-160 3:1
outputN.192_dunk_2211_2346 17 2262 1 1:-148 2:-152 3:1
outputN.192_dunk_2211_2346 17 2337 -1 1:-33 2:-52 3:0
outputN.192_dunk_2211_2346 10 2247 -1 1:-32 2:-38 3:4
outputN.192_dunk_2211_2346 17 2265 -1 1:10 2:-152 3:1
outputN.192_dunk_2211_2346 59 2310 -1 1:0 2:-34 3:1
outputN.192_dunk_2211_2346 5 2280 -1 1:0 2:-68 3:0
outputN.192_dunk_2211_2346 20 2232 -1 1:-26 2:-36 3:0
outputN.192_dunk_2211_2346 97 2250 -1 1:0 2:0 3:0
outputN.167_dunk_2954_3089 1 3036 1 1:-152 2:-184 3:1
outputN.167_dunk_2954_3089 3 3015 1 1:-92 2:-105 3:1
outputN.167_dunk_2954_3089 3 3018 1 1:-87 2:-102 3:1
outputN.167_dunk_2954_3089 21 2988 -1 1:-117 2:-119 3:0
outputN.167_dunk_2954_3089 12 3033 -1 1:0 2:-188 3:1
outputN.167_dunk_2954_3089 1 2991 -1 1:14 2:-11 3:1
outputN.167_dunk_2954_3089 3 3027 -1 1:145 2:-211 3:0
outputN.167_dunk_2954_3089 12 2982 -1 1:-27 2:-46 3:0
outputN.167_dunk_2954_3089 34 3042 -1 1:0 2:0 3:0
outputN.169_dunk_1681_1816 27 1719 1 1:-46 2:-54 3:2
outputN.169_dunk_1681_1816 27 1722 1 1:-46 2:-52 3:2
outputN.169_dunk_1681_1816 27 1725 1 1:-46 2:-58 3:3
outputN.169_dunk_1681_1816 40 1779 -1 1:-66 2:-70 3:0
outputN.169_dunk_1681_1816 16 1719 -1 1:-19 2:-57 3:1
outputN.169_dunk_1681_1816 3 1713 -1 1:-8 2:-25 3:1
outputN.169_dunk_1681_1816 2 1773 -1 1:264 2:-179 3:0
outputN.169_dunk_1681_1816 29 1707 -1 1:-26 2:-42 3:0
outputN.169_dunk_1681_1816 74 1731 -1 1:0 2:0 3:0
outputN.116_dunk_1128_1263 23 1152 1 1:-26 2:-53 3:1
outputN.116_dunk_1128_1263 23 1155 1 1:-41 2:-71 3:1
outputN.116_dunk_1128_1263 23 1158 1 1:-53 2:-73 3:1
outputN.116_dunk_1128_1263 8 1167 -1 1:-47 2:-119 3:0
outputN.116_dunk_1128_1263 15 1227 -1 1:0 2:-86 3:1
outputN.116_dunk_1128_1263 1 1245 -1 1:21 2:12 3:1
outputN.116_dunk_1128_1263 1 1164 -1 1:3 2:-101 3:0
outputN.116_dunk_1128_1263 45 1224 -1 1:-30 2:-32 3:0
outputN.116_dunk_1128_1263 77 1158 -1 1:0 2:0 3:0
outputN.165_three-pointer_789_924 6 858 1 1:-43 2:-81 3:5
outputN.165_three-pointer_789_924 6 861 1 1:-73 2:-82 3:6
outputN.165_three-pointer_789_924 6 864 1 1:-63 2:-82 3:6
outputN.165_three-pointer_789_924 31 864 -1 1:-63 2:-68 3:0
outputN.165_three-pointer_789_924 10 822 -1 1:-34 2:-48 3:2
outputN.165_three-pointer_789_924 10 858 -1 1:78 2:-146 3:1
outputN.165_three-pointer_789_924 4 819 -1 1:-15 2:-22 3:1
outputN.165_three-pointer_789_924 24 870 -1 1:323 2:-289 3:0
outputN.165_three-pointer_789_924 38 879 -1 1:-40 2:-47 3:0
outputN.165_three-pointer_789_924 74 900 -1 1:0 2:0 3:0
output.9_three-pointer_1339_1474 24 1437 1 1:-180 2:-190 3:2
output.9_three-pointer_1339_1474 24 1440 1 1:-186 2:-191 3:2
output.9_three-pointer_1339_1474 24 1443 1 1:-190 2:-193 3:2
output.9_three-pointer_1339_1474 10 1365 -1 1:-65 2:-72 3:0
output.9_three-pointer_1339_1474 8 1425 -1 1:-28 2:-33 3:1
